trade_date,close,TermStructure,Volume,OI,pct_change,ma5,ma10
2005-11-28,46870.072571642,-0.02156411730879816,193914.0,34386.0,-0.021564117308798147,47514.65658467544,47095.95243945705
2005-11-29,46622.15564355221,-0.005289450484866294,133402.0,35566.0,-0.005289450484866287,47319.077674737935,47083.556593052555
2005-11-30,46594.6093182089,-0.0005908419497784342,122770.0,34962.0,-0.0005908419497783202,47164.81825281539,47062.89684904507
2005-12-01,46498.19717950732,-0.002069169376293231,84060.0,36018.0,-0.0020691693762932006,46897.61889698529,47021.577361030104
2005-12-02,46870.072571642,0.007997630331753554,81448.0,32940.0,0.007997630331753491,46691.02145691046,47090.443174388376
2005-12-05,47682.689169269644,0.017337643255950632,125386.0,30320.0,0.017337643255950663,46853.544776435985,47184.10068055563
2005-12-06,47544.95754255309,-0.0028885037550548816,96434.0,31720.0,-0.002888503755054894,47038.10515623617,47178.59141548697
2005-12-07,48371.347302852395,0.01738122827346466,129520.0,40002.0,0.017381228273464666,47393.45275316486,47279.135502990044
2005-12-08,48040.791398732676,-0.00683371298405467,130796.0,40010.0,-0.006833712984054663,47701.97159700993,47299.79524699753
2005-12-09,48701.903206972114,0.013761467889908258,120908.0,39516.0,0.013761467889908285,48068.33772407596,47379.67959049313
2005-12-12,50010.35366077934,0.026866515837104074,144278.0,42414.0,0.0268665158371042,48533.8706223779,47693.70769940686
2005-12-13,48577.94474292722,-0.028642247314789315,153954.0,37344.0,-0.02864224731478937,48740.468062452725,47889.28660934437
2005-12-14,48343.80097750908,-0.004819960306209243,113698.0,37912.0,-0.004819960306209237,48734.95879738406,48064.20577527439
2005-12-15,48371.347302852395,0.0005698005698005698,129890.0,36862.0,0.0005698005698007158,48801.069978208005,48251.520787608904
2005-12-16,48536.62525491226,0.003416856492027335,92230.0,36668.0,0.003416856492027387,48768.01438779603,48418.17605593593
2005-12-19,48977.36646040522,0.009080590238365494,64994.0,37778.0,0.009080590238365494,48561.416947721205,48547.643785049484
2005-12-20,48894.72748437529,-0.001687289088863892,127788.0,39860.0,-0.0016872890888638414,48624.77349601082,48682.6207792317
2005-12-21,49101.32492445011,0.004225352112676056,78212.0,38728.0,0.004225352112676051,48776.27828539903,48755.61854139148
2005-12-22,49349.241852539904,0.005049088359046283,58998.0,39290.0,0.005049088359046383,48971.85719533653,48886.463586772195
2005-12-23,49445.65399124149,0.0019536701088473346,28768.0,36600.0,0.001953670108847394,49153.66294260238,48960.83866519913
2005-12-26,49831.30254604783,0.007799442896935933,75006.0,32724.0,0.007799442896935904,49324.4501597309,48942.933553725976
2005-12-27,49803.75622070452,-0.000552791597567717,36578.0,29766.0,-0.0005527915975677145,49506.25590699675,49065.5147015037
2005-12-28,50404.29479941403,0.012058098109070978,50300.0,22746.0,0.012058098109070992,49766.84988198954,49271.5640836942
2005-12-29,50322.40317504454,-0.0016246953696181965,60370.0,25248.0,-0.0016246953696182898,49961.48214649047,49466.66967091341
2005-12-30,50240.511550675066,-0.0016273393002441008,42436.0,24854.0,-0.0016273393002440573,50120.453658377184,49637.05830048969
2006-01-04,51073.07639843143,0.016571583808747622,68542.0,32698.0,0.01657158380874768,50368.8084288539,49846.62929429231
2006-01-05,50922.94175375406,-0.002939604489577766,94880.0,33504.0,-0.0029396044895777518,50592.6455354638,50049.45072123019
2006-01-06,51441.58870809409,0.010184937014205307,65600.0,34898.0,0.010184937014205309,50800.10431719982,50283.47709959459
2006-01-09,51318.75127153987,-0.0023879013000795966,49186.0,34892.0,-0.002387901300079598,50999.37393649888,50480.42804149458
2006-01-10,51591.72335277146,0.005319148936170213,61904.0,34588.0,0.005319148936170137,51269.61629691816,50695.03497764758
2006-01-11,51359.697083724604,-0.004497354497354497,45938.0,34256.0,-0.004497354497354555,51326.9404339768,50847.87443141525
2006-01-12,52137.66751523465,0.015147488705819825,84494.0,36616.0,0.015147488705819834,51569.885586272925,51081.26556086827
2006-01-13,52929.28655080628,0.015183246073298429,119932.0,35402.0,0.015183246073298573,51867.425154815355,51333.76473600749
2006-01-16,54075.76929197898,0.021660649819494584,85642.0,35024.0,0.02166064981949445,52418.82875890318,51709.10134770094
2006-01-17,53639.01396200842,-0.008076728924785462,109276.0,34560.0,-0.008076728924785503,52828.28688075057,52048.95158883427
2006-01-18,53120.36700766839,-0.009669211195928753,110296.0,32894.0,-0.009669211195928784,53180.42086553933,52253.68064975797
2006-01-19,54389.68718539531,0.023895169578622817,93496.0,35294.0,0.02389516957862292,53630.82479957146,52600.35519292209
2006-01-20,55167.65761690536,0.014303638644918444,104402.0,34764.0,0.01430363864491846,54078.499012791275,52972.96208380322
2006-01-23,55440.62969813695,0.004948045522018802,101330.0,36238.0,0.004948045522018774,54351.47109402287,53385.14992646293
2006-01-24,56996.570561157045,0.028064992614475627,86840.0,36346.0,0.028064992614475592,55022.98241385259,53925.63464730149
2006-01-25,58238.5935307608,0.0217911877394636,108690.0,33078.0,0.021791187739463647,56046.62771847106,54613.52429200511
2006-02-06,62387.76916548105,0.07124443402859151,5934.0,25760.0,0.0712444340285916,57646.2441144882,55638.53445702975
2006-02-07,65281.27322653595,0.04637934806388099,86054.0,27800.0,0.046379348063881,59668.96723641432,56873.733124602724
2006-02-08,61991.959647695236,-0.050386786535647085,57434.0,25740.0,-0.05038678653564699,60979.23322632598,57665.35216017434
2006-02-09,64899.11231281172,0.04689564068692206,92968.0,22684.0,0.04689564068692187,62559.74157665691,58791.36199525468
2006-02-10,62821.261315686366,-0.03201663201663202,113176.0,23678.0,-0.03201663201663185,63476.27513364203,59761.45142605648
2006-02-13,62106.15675174062,-0.01138316151202749,680.0,23278.0,-0.011383161512027562,63419.952650893945,60533.098382691016
2006-02-14,58598.09662672377,-0.05648490115142298,126936.0,25864.0,-0.05648490115142302,62083.31733093151,60876.14228367285
2006-02-15,60392.604306059315,0.03062399263182132,168342.0,29154.0,0.030623992631821473,61763.446262604324,61371.33974446509
2006-02-16,58449.678698357675,-0.032171581769437,21312.0,27064.0,-0.03217158176943702,60473.55953971351,61516.650558185145
2006-02-17,56655.17101902213,-0.03070175438596491,182376.0,28652.0,-0.030701754385965008,59240.341480380666,61358.30830701128
2006-02-20,58085.380146913616,0.025244105739461776,150186.0,29904.0,0.025244105739461897,58436.18615941527,60928.06940515452
2006-02-21,58611.58916566614,0.009059233449477353,223820.0,33496.0,0.009059233449477233,58438.88466720375,60261.10099906754
2006-02-22,58179.82791951022,-0.007366482504604052,149882.0,35478.0,-0.007366482504604033,57996.32938989394,59879.88782624904
2006-02-23,56722.633713733994,-0.02504638218923933,117514.0,37304.0,-0.02504638218923927,57650.9203929692,59062.23996634127
2006-02-24,58017.91745220175,0.022835394862036156,181170.0,38362.0,0.022835394862036118,57923.469679605136,58581.9055799928
2006-02-27,57046.45464835093,-0.01674418604651163,190326.0,41164.0,-0.01674418604651151,57715.68457989259,58075.93536965384
2006-02-28,57545.67858921872,0.008751182592242194,192108.0,40790.0,0.008751182592242168,57502.50246460311,57970.69356590333
2006-03-01,57154.39495988991,-0.006799531066822978,149308.0,39446.0,-0.006799531066823072,57297.41587267905,57646.8726312864
2006-03-02,58530.63393201191,0.024079320113314446,142642.0,37256.0,0.024079320113314484,57659.015916334625,57654.968154651826
2006-03-03,59097.32056759155,0.009681881051175657,152306.0,32874.0,0.009681881051175623,57874.89653941259,57899.18310950877
2006-03-06,58746.51455508987,-0.005936073059360731,104262.0,33698.0,-0.005936073059360725,58214.90852076038,57965.2965503264
2006-03-07,58948.02329470258,0.003430139492339355,104258.0,22030.0,0.0034301394923395012,58495.37746185715,57998.93996323005
2006-03-08,56906.068066627195,-0.03463992707383774,83134.0,23850.0,-0.034639927073837784,58445.712083204606,57871.563977941754
2006-03-09,56946.36981454973,0.000708215297450425,198270.0,26584.0,0.0007082152974504652,58128.859259712175,57893.93758802333
2006-03-10,54998.45199829361,-0.03420618070299599,207568.0,29448.0,-0.03420618070299597,57309.08554585259,57591.991042632515
2006-03-13,54998.45199829361,0.0,243770.0,30188.0,0.0,56559.47303449335,57387.19077762678
2006-03-14,55119.35724206123,0.0021983390327308255,204552.0,31520.0,0.0021983390327309227,55793.73982396508,57144.558642911026
2006-03-15,55011.88591426779,-0.0019497928345113332,158608.0,33842.0,-0.0019497928345113547,55414.903393493194,56930.307738348805
2006-03-16,53977.47438425592,-0.018803418803418803,166166.0,36284.0,-0.018803418803418737,54821.12430743444,56474.99178357321
2006-03-17,54178.98312386862,0.0037332005973120955,225120.0,36610.0,0.0037332005973120808,54657.23053254944,55983.15803920091
2006-03-20,53977.47438425592,-0.0037193156459211507,219178.0,43722.0,-0.003719315645921095,54453.0350097419,55506.254022117515
2006-03-21,53802.83347659157,-0.003235440517670483,94866.0,41952.0,-0.0032354405176705514,54189.73025664796,54991.73504030642
2006-03-22,54273.02053568788,0.008739076154806492,129702.0,41860.0,0.008739076154806513,54041.957180931975,54728.43028721248
2006-03-23,53937.17263633337,-0.006188118811881188,132224.0,37798.0,-0.006188118811881194,54033.89683134747,54427.510569390855
2006-03-24,54501.397107248944,0.01046077210460772,129114.0,32654.0,0.010460772104607718,54098.379628023526,54377.80508028638
2006-03-27,55065.62157816451,0.010352477199901405,76066.0,29506.0,0.010352477199901289,54316.00906680524,54384.52203827347
2006-03-28,54945.449271131656,-0.0021823472356935015,83058.0,19840.0,-0.002182347235693549,54544.532225713265,54367.13124118051
2006-03-29,54464.76004300025,-0.008748481166464156,77270.0,22832.0,-0.008748481166464206,54582.88012717575,54312.41865405376
2006-03-30,54130.948079020105,-0.006128953174797744,79994.0,24470.0,-0.00612895317479778,54621.63521571308,54327.76602353018
2006-03-31,54117.5956004609,-0.000246669955599408,77262.0,27110.0,-0.00024666995559929905,54544.874914355474,54321.62727118941
2006-04-03,54344.5877359674,0.004194423883543055,109666.0,28730.0,0.004194423883542964,54400.66814591605,54358.33860636056
2006-04-04,55252.55627799339,0.016707616707616706,160916.0,34276.0,0.01670761670761678,54462.08954728839,54503.31088650073
2006-04-05,53610.201415211086,-0.02972450459159014,191414.0,30642.0,-0.02972450459159004,54291.17782173057,54437.028974453046
2006-04-06,54424.70260732264,0.015193026151930262,134172.0,33258.0,0.015193026151930189,54349.92872739108,54485.781971551965
2006-04-07,54424.70260732264,0.0,102828.0,32098.0,0.0,54411.350128763435,54478.112521559335
2006-04-10,54611.63730715151,0.0034347399411187437,77400.0,31856.0,0.0034347399411185364,54464.76004300026,54432.714094458046
2006-04-11,56000.29507730891,0.025427872860635695,63096.0,34412.0,0.025427872860635636,54614.30780286336,54538.198675075764
2006-04-12,56774.73883374285,0.013829279923700524,256920.0,38542.0,0.013829279923700533,55247.21528656971,54769.196554150025
2006-04-13,56734.68139806523,-0.0007055503292568204,201274.0,39216.0,-0.0007055503292568988,55709.211044718235,55029.56988605453
2006-04-14,57976.461904071366,0.021887502941868676,222068.0,40096.0,0.02188750294186881,56419.56290406798,55415.45651641558
2006-04-17,59418.529588465586,0.02487333026255182,94818.0,37204.0,0.024873330262551896,57380.94136033079,55922.850701665404
2006-04-18,57869.642075597716,-0.02606741573033708,220734.0,33108.0,-0.026067415730337107,57754.810759988555,56184.55928142583
2006-04-19,58510.561046439594,0.011075219197046609,185732.0,36740.0,0.011075219197046682,58101.9752025279,56674.59524454868
2006-04-20,59258.299845755115,0.012779552715654952,139760.0,37032.0,0.012779552715654896,58606.69889206587,57157.95496839193
2006-04-21,57535.83011161757,-0.029067147363677333,76254.0,34250.0,-0.029067147363677326,58518.572533575105,57469.067718821425
2006-04-24,58697.495746268476,0.020190299373404504,129178.0,33950.0,0.020190299373404663,58374.36576513569,57877.65356273311
2006-04-25,57282.13301899267,-0.024112829845313922,35086.0,33830.0,-0.024112829845313932,58256.86395381468,58005.83735690148
2006-04-26,57669.35489720963,0.00675990675990676,83172.0,34330.0,0.006759906759906675,58088.622723968685,58095.29896324817
2006-04-27,57335.54293322949,-0.005788376939106275,52958.0,28758.0,-0.005788376939106277,57704.07134146356,58155.3851167646
2006-04-28,57696.05985432804,0.006287843502561714,42814.0,24562.0,0.00628784350256173,57736.117290005655,58127.344911790264
2006-05-08,59138.12753872226,0.02499421430224485,48690.0,22636.0,0.0249942143022448,57824.24364849641,58099.304706815936
2006-05-09,62188.956826031885,0.05158819553953593,109884.0,30346.0,0.051588195539536086,58805.60840990426,58531.23618185935
2006-05-10,64720.21256659445,0.04070265638389032,122052.0,30218.0,0.04070265638389037,60215.77994378122,59152.20133387484
2006-05-11,65945.87324097211,0.018937834499794155,2876.0,29254.0,0.018937834499794137,61937.846005329746,59820.95867339654
2006-05-12,67997.52263069124,0.03111111111111111,150338.0,32482.0,0.03111111111111109,63998.13856060238,60867.12792530392
2006-05-15,70275.65279719756,0.033503134796238246,44882.0,35366.0,0.033503134796238454,66225.64361229746,62024.94363039683
2006-05-16,66212.3212136629,-0.05781990521327014,212362.0,36338.0,-0.057819905213270295,67030.31648982366,62917.96244986386
2006-05-17,69436.34168322154,0.04869215291750503,88404.0,34350.0,0.04869215291750506,67973.54231314905,64094.66112846504
2006-05-18,67597.85067165505,-0.026477359938603222,305466.0,37136.0,-0.02647735993860323,68303.93779928565,65120.891902307594
2006-05-19,68090.77942113302,0.007292077256602286,247034.0,36792.0,0.007292077256602303,68322.58915737401,66160.36385898809
2006-05-22,65546.20128193592,-0.03737037761690472,133136.0,38410.0,-0.03737037761690454,67376.69885432167,66801.17123330946
2006-05-23,68956.73533237811,0.05203252032520325,213648.0,39846.0,0.052032520325203224,67925.58167806471,67477.94908394407
2006-05-24,70075.81681767946,0.01622874806800618,348.0,39690.0,0.016228748068006116,68053.4767049563,68013.50950905257
2006-05-25,73153.29090225816,0.04391634980988593,297462.0,38592.0,0.04391634980988601,69164.5647510769,68734.25127518116
2006-05-26,73686.18684763975,0.0072846476051721,714.0,38046.0,0.007284647605172001,70283.64623637826,69303.11769687601
2006-05-29,78095.90079567242,0.05984451274633882,117656.0,34444.0,0.05984451274633873,72793.58613912556,70085.14249672349
2006-05-30,75937.67221687698,-0.027635619242579325,267420.0,37298.0,-0.02763561924257929,74189.77351602534,71057.67759704491
2006-05-31,75884.38262233882,-0.0007017543859649122,226430.0,37104.0,-0.0007017543859649811,75351.48667695721,71702.48169095664
2006-06-01,73006.74451727822,-0.037921348314606744,147486.0,34908.0,-0.037921348314606695,75322.17739996123,72243.37107551897
2006-06-02,73273.192489969,0.0036496350364963502,224746.0,35538.0,0.0036496350364962904,75239.57852842708,72761.61238240256
2006-06-05,74911.84752201742,0.022363636363636363,221184.0,34994.0,0.022363636363636585,74602.76787369608,73698.17700641071
2006-06-06,72980.09972000914,-0.025786946469855947,238060.0,28274.0,-0.02578694646985602,74011.25337432252,74100.51344517383
2006-06-07,73433.06127358349,0.006206644760861628,205802.0,26414.0,0.006206644760861524,73520.98910457145,74436.23789076423
2006-06-08,73380.31711034155,-0.0007182618064284432,251970.0,30958.0,-0.0007182618064284219,73595.70362318412,74458.94051157255
2006-06-09,71204.62037661175,-0.029649595687331536,261300.0,27206.0,-0.029649595687331498,73181.98920051267,74210.78386446976
2006-06-12,72154.01531496657,0.013333333333333334,283928.0,29514.0,0.013333333333333197,72630.4227591025,73616.59531639917
2006-06-13,68686.08658180937,-0.04806286549707602,293294.0,31546.0,-0.048062865497075946,71771.62013146255,72891.4367528924
2006-06-14,64878.944932588274,-0.05542813455657492,1452.0,1512.0,-0.05542813455657514,70060.7968632635,71790.89298391735
2006-06-15,63303.575974289895,-0.024281667341157425,974.0,1692.0,-0.024281667341157442,68045.44863605316,70820.57612961852
2006-06-16,64800.17648467336,0.02364164247200332,158.0,1666.0,0.0236416424720034,66764.55985766547,69973.27452908896
2006-06-19,63592.3936166446,-0.018638573743922204,364.0,1882.0,-0.018638573743922193,65052.23551800109,68841.32913855168
2006-06-20,63618.56332595186,0.00041152263374485596,80.0,584.0,0.0004115226337448874,64038.73086682959,67905.17549914595
2006-06-21,64246.63634932612,0.009872480460715755,76.0,588.0,0.00987248046071576,63912.269150177155,66986.53300672022
2006-06-22,66510.31620440421,0.035234215885947044,60.0,602.0,0.03523421588594711,64553.61719620002,66299.53291612648
2006-06-23,65031.72762854396,-0.022230965964981312,60.0,608.0,-0.02223096596498131,64599.92742497414,65682.24364131971
2006-06-26,65162.57617508026,0.002012072434607646,66.0,600.0,0.002012072434607548,64913.963936661276,64983.09972733108
2006-06-27,65829.90376241543,0.010240963855421687,50.0,598.0,0.010240963855421725,65356.232023953984,64697.481445391684
2006-06-28,65162.57617508026,-0.010137149672033392,86.0,614.0,-0.010137149672033496,65539.41998910482,64725.84456964089
2006-06-29,65293.424721616575,0.002008032128514056,86.0,634.0,0.002008032128514081,65296.04169254728,64924.82944437355
2006-06-30,68211.34730937619,0.04468937875751503,152.0,652.0,0.044689378757514886,65931.96562871372,65265.946526843836
2006-07-03,70736.72425752689,0.03702282754651832,42.0,664.0,0.03702282754651831,67046.79524520304,65980.37959093208
2006-07-04,68381.45041987339,-0.033296337402885685,124.0,654.0,-0.03329633740288562,67557.10457669463,66456.66830032422
2006-07-05,67779.54710580638,-0.008802143130501339,70.0,654.0,-0.008802143130501316,68080.49876283987,66809.95937597225
2006-07-06,68041.244198879,0.003861003861003861,100.0,610.0,0.0038610038610038533,68630.06265829236,66963.05217541973
2006-07-07,69454.40850147109,0.02076923076923077,138.0,618.0,0.02076923076923065,68878.67489671134,67405.32026271244
2006-07-10,66863.60728005224,-0.03730218538055765,80.0,620.0,-0.03730218538055763,68104.05150121641,67575.42337320963
2006-07-11,68041.244198879,0.01761252446183953,72.0,626.0,0.017612524461839696,68036.01025701754,67796.557416856
2006-07-12,67805.71681511364,-0.0034615384615384616,46.0,626.0,-0.003461538461538516,68041.24419887897,68060.87148085934
2006-07-13,66078.51600083441,-0.02547279042840602,116.0,614.0,-0.025472790428406,67648.69855927005,68139.38060878112
2006-07-14,65162.57617508026,-0.013861386138613862,146.0,622.0,-0.013861386138613985,66790.33209399189,67834.50349535153
2006-07-17,66170.10998340981,0.015461847389558234,64.0,650.0,0.015461847389558248,66651.6326346634,67377.84206793981
2006-07-18,64508.33344239874,-0.02511370377694285,120.0,652.0,-0.025113703776942664,65945.05048336735,66990.53037019234
2006-07-19,63644.733035259116,-0.013387423935091278,60.0,648.0,-0.013387423935091403,65112.85372739644,66577.04896313761
2006-07-20,63984.939256253514,0.005345394736842105,58.0,662.0,0.005345394736842257,64694.13837848026,66171.41846887507
2006-07-21,63330.69652357198,-0.010224948875255624,58.0,652.0,-0.010224948875255602,64327.762448178604,65559.04727108516
2006-07-24,63186.76312238205,-0.0022727272727272726,32.0,644.0,-0.002272727272727204,63731.093075973055,65191.36285531814
2006-07-25,63068.999430499374,-0.0018637399047421825,82.0,660.0,-0.001863739904742201,63443.22627359318,64694.13837848018
2006-07-26,60870.74384868944,-0.034854771784232366,40.0,658.0,-0.03485477178423235,62888.42843627924,64000.64108183776
2006-07-27,59614.5978019409,-0.02063628546861565,270.0,658.0,-0.020636285468615734,62014.360145416715,63354.24926194841
2006-07-28,60452.02849977326,0.014047410008779631,54.0,658.0,0.014047410008779737,61438.62654065697,62883.19449441771
2006-07-31,62270.82329662791,0.030086580086580085,28.0,662.0,0.03008658008658016,61255.43857550614,62493.26582573952
2006-08-01,62388.586988510586,0.001891153603698256,148.0,670.0,0.0018911536036982923,61119.356087108376,62281.291180350716
2006-08-02,62885.811465348546,0.007969798657718121,86.0,660.0,0.007969798657718075,61522.3696104402,62205.39902335966
2006-08-03,61969.87163959441,-0.014565126924677487,16.0,654.0,-0.014565126924677485,61993.4243779709,62003.892261693756
2006-08-04,60085.652569471604,-0.030405405405405407,172.0,660.0,-0.030405405405405372,61920.149191910576,61679.38786628372
2006-08-07,60582.877046309564,0.008275261324041812,68.0,670.0,0.008275261324041772,61582.559941846914,61418.99925867647
2006-08-08,59954.8040229353,-0.010367170626349892,94.0,672.0,-0.010367170626349842,61095.80334873185,61107.57971792007
2006-08-09,60321.179953236955,0.006110868616324749,54.0,676.0,0.006110868616324705,60582.87704630954,61052.623328374815
2006-08-10,61773.59881978995,0.024078091106290674,58.0,666.0,0.024078091106290778,60543.622482348655,61268.52343015972
2006-08-11,60779.14986611402,-0.01609828426180894,24.0,672.0,-0.016098284261809037,60682.32194167713,61301.2355667938
2006-08-14,58881.84594133759,-0.031216361679224973,238.0,662.0,-0.031216361679224924,60342.115720682734,60962.33783126477
2006-08-15,58829.506522723066,-0.0008888888888888889,56.0,660.0,-0.000888888888888939,60117.05622064029,60606.42978468603
2006-08-16,58122.92437142702,-0.01201067615658363,30.0,654.0,-0.012010676156583577,59677.40510427831,60130.14107529387
2006-08-17,57887.39698766167,-0.00405222872579919,78.0,662.0,-0.004052228725799245,58900.164737852654,59721.8936101006
2006-08-18,57939.736406276184,0.0009041591320072332,16.0,662.0,0.0009041591320071429,58332.282045885084,59507.30199378106
2006-08-21,56683.590359527654,-0.02168021680216802,194.0,672.0,-0.021680216802167918,57892.630929523104,59117.37332510287
2006-08-22,55532.12315000816,-0.020313942751615882,164.0,676.0,-0.02031394275161591,57233.154254980116,58675.10523781015
2006-08-23,54851.710708019375,-0.012252591894439209,122.0,678.0,-0.012252591894439169,56578.911522298586,58128.15831328839
2006-08-24,56003.177917538866,0.02099236641221374,100.0,682.0,0.020992366412213803,56202.06770827402,57551.11622306328
2006-08-25,55270.426056935554,-0.013084112149532711,42.0,688.0,-0.013084112149532756,55668.2056384059,57000.24384214544
2006-08-28,54459.16506841045,-0.014678030303030304,88.0,688.0,-0.014678030303030387,55223.32058018246,56557.97575485272
2006-08-29,52993.66134720383,-0.02691013935607881,86.0,690.0,-0.026910139356078777,54715.62821962159,55974.3912373008
2006-08-30,52731.96425413122,-0.0049382716049382715,106.0,696.0,-0.004938271604938205,54291.67892884397,55435.295225571215
2006-08-31,52352.503469175936,-0.007196029776674938,182.0,774.0,-0.007196029776674884,53561.544039171386,54881.80587372263
2006-09-01,52954.406783242935,0.011497125718570358,178.0,716.0,0.011497125718570311,53098.34018443286,54383.2729114193
2006-09-04,51057.102858466504,-0.035829009142574746,208.0,772.0,-0.0358290091425747,52417.92774244407,53820.62416131319
2006-09-05,48864.46653939125,-0.04294478527607362,184.0,,-0.042944785276073705,51592.08878088156,53153.8585002515
2006-09-06,48025.6453100448,-0.017166282346912632,14.0,2.0,-0.017166282346912642,50650.82499206428,52471.25196045404
2006-09-07,47574.93539576909,-0.009384775808133473,4.0,2.0,-0.009384775808133461,49695.31137738291,51628.427708277064
2006-09-08,47574.93539576909,0.0,,2.0,0.0,48619.41709988813,50858.87864216042
2006-09-11,47574.93539576909,0.0,,2.0,0.0,47922.98360734865,50170.455674896286
2006-09-12,47825.32979258893,0.005263157894736842,2.0,2.0,0.0052631578947368585,47715.15625798819,49653.62251943479
2006-09-13,47825.32979258893,0.0,,2.0,0.0,47675.093154497015,49162.95907328057
2006-09-14,49728.32720841969,0.039790575916230364,2.0,2.0,0.03979057591623025,48105.77151702713,48900.54144720494
2006-09-15,51806.60070202434,0.04179254783484391,4.0,2.0,0.041792547834843985,48952.10457827819,48785.76083908308
2006-09-18,51105.49639092879,-0.013533107781536975,4.0,2.0,-0.013533107781537046,49658.21677731014,48790.60019232931
2006-09-19,51105.49639092879,0.0,0.0,0.0,0.0,50314.25009697811,49014.70317748306
2006-09-20,51105.49639092879,0.0,0.0,0.0,0.0,50970.28341664608,49322.68828557146
2006-09-21,51105.49639092879,0.0,0.0,0.0,0.0,51245.7172531479,49675.74438508743
2006-09-22,51105.49639092879,0.0,0.0,0.0,0.0,51105.49639092879,50028.8004846034
2006-09-25,51105.49639092879,0.0,0.0,0.0,0.0,51105.49639092879,50381.85658411936
2006-09-26,49161.60634415727,-0.03803680981595092,12.0,6.0,-0.03803680981595081,50716.71838157448,50515.48423927619
2006-09-27,49914.079910649474,0.015306122448979591,6.0,4.0,0.015306122448979664,50478.43508551861,50724.35925108225
2006-09-28,49588.00803183619,-0.006532663316582915,4.0,8.0,-0.006532663316582865,50174.937413700085,50710.327333423906
2006-09-29,51419.027043633876,0.03692463328275165,2.0,8.0,0.03692463328275153,50237.6435442411,50671.56996758485
2006-10-09,51933.217314070214,0.01,6.0,14.0,0.010000000000000009,50403.18772886938,50754.342059899
2006-10-10,50415.72895497761,-0.029219995170248734,10.0,12.0,-0.029219995170248647,50654.01225103344,50685.36531630388
2006-10-11,50365.564050544795,-0.0009950248756218905,6.0,10.0,-0.0009950248756219748,50744.3090790125,50611.37208226549
2006-10-12,50791.965738223706,0.00846613545816733,6.0,10.0,0.008466135458167212,50985.10062029001,50580.01901699497
2006-10-13,50892.295547089336,0.0019753086419753087,2.0,10.0,0.0019753086419753707,50879.7543209811,50558.69893261103
2006-10-16,,0.010349926071956629,4.0,8.0,0.0,,
2006-10-17,52685.69088056242,,28.0,6.0,0.03523903400689998,,
2006-10-18,52673.14965445422,-0.00023803856224708403,10.0,8.0,-0.0002380385622470227,,
2006-10-19,53676.44774311049,0.01904761904761905,16.0,14.0,0.01904761904761898,,
2006-10-20,53927.27226527456,0.004672897196261682,6.0,14.0,0.004672897196261738,,
2006-10-23,54428.92130960269,0.009302325581395349,12.0,20.0,0.009302325581395321,53478.29637060084,
2006-10-24,54127.93188300581,-0.005529953917050691,16.0,26.0,-0.0055299539170505785,53766.744571089526,
2006-10-25,54178.096787438626,0.0009267840593141798,8.0,24.0,0.000926784059314123,54067.7339976864,
2006-10-26,54178.096787438626,0.0,4.0,24.0,0.0,54168.06380655203,
2006-10-27,52397.242680073745,-0.03287037037037037,90.0,74.0,-0.03287037037037033,53862.05788951188,
2006-10-30,52497.57248893937,0.0019147917663954045,32.0,72.0,0.0019147917663953073,53475.78812537922,53477.04224798997
2006-10-31,51168.20252146981,-0.025322503583373148,96.0,46.0,-0.02532250358337318,52883.84225307201,53325.29341208071
2006-11-01,51582.06298304052,0.008088235294117648,40.0,28.0,0.008088235294117618,52364.63549219239,53216.18474493934
2006-11-02,50415.72895497761,-0.02261123267687819,22.0,22.0,-0.022611232676878146,51612.16192570019,52890.112866126045
2006-11-03,50378.105276653,-0.0007462686567164179,14.0,20.0,-0.0007462686567164534,51208.334445016044,52535.196167263886
2006-11-06,49914.079910649474,-0.009210853871048046,8.0,20.0,-0.00921085387104803,50691.63592935807,52083.712027368565
2006-11-07,51042.790260387774,0.022613065326633167,12.0,20.0,0.022613065326632986,50666.55347714167,51775.19786510676
2006-11-08,50666.55347714167,-0.007371007371007371,16.0,24.0,-0.0073710073710073765,50483.451575961895,51424.04353407708
2006-11-09,50892.295547089336,0.004455445544554455,10.0,22.0,0.004455445544554459,50578.764894384236,51095.463410042146
2006-11-10,51419.027043633876,0.010349926071956629,6.0,26.0,0.010349926071956617,50786.949247780416,50997.64184639816
2006-11-13,50616.388572708864,-0.015609756097560976,4.0,28.0,-0.015609756097560878,50927.41098019229,50809.5234547751
2006-11-14,49537.84312740337,-0.02130822596630327,14.0,28.0,-0.02130822596630333,50626.42155359541,50646.48751536846
2006-11-15,48609.79239539632,-0.018734177215189874,4.0,30.0,-0.018734177215189884,50215.06933724634,50349.26045660404
2006-11-16,48760.28710869476,0.0030959752321981426,12.0,32.0,0.003095975232198178,49788.66764956743,50183.716271975754
2006-11-17,47280.42242792676,-0.030349794238683128,8.0,32.0,-0.030349794238683225,48960.94672642602,49873.94798710313
2006-11-20,45650.06303386032,-0.034482758620689655,30.0,32.0,-0.03448275862068961,47967.6816186563,49447.54629942422
2006-11-21,45963.59368656541,0.006868131868131868,20.0,32.0,0.006868131868131844,47252.8317304887,48939.626642041985
2006-11-22,46151.71207818846,0.004092769440654843,14.0,34.0,0.004092769440654953,46761.21566704713,48488.14250214667
2006-11-23,45687.68671218493,-0.010054347826086956,18.0,36.0,-0.010054347826087051,46146.69558774516,47967.68161865623
