trade_date,instrument_type,open,high,low,close,volume,oi,amount
2011-08-22,RB,3811.0762573219977,3832.4334717154584,3803.166177917012,3809.4942414410007,257766.0,345502.0,1244008.42
2011-08-23,RB,3818.986336726983,3825.3144002509716,3803.166177917012,3813.4492811434934,236868.0,350814.0,1142556.08
2011-08-24,RB,3820.56835260798,3830.8514558344614,3813.4492811434934,3814.2402890839917,167130.0,347002.0,807410.182
2011-08-25,RB,3813.4492811434934,3818.1953287864844,3787.3460191070412,3809.4942414410007,341162.0,371032.0,1641826.374
2011-08-26,RB,3812.6582732029947,3814.2402890839917,3787.3460191070412,3796.8381143930237,272536.0,374306.0,1309065.596
2011-08-29,RB,3796.8381143930237,3797.6291223335224,3766.779812654079,3771.5258602970703,420624.0,450478.0,2008797.862
2011-08-30,RB,3776.2719079400617,3811.0762573219977,3774.6898920590643,3804.748193798009,410528.0,387580.0,1971242.88
2011-08-31,RB,3807.121217619505,3826.8964161319686,3806.330209679006,3821.359360548479,273296.0,352384.0,1319357.23
2011-09-01,RB,3823.732384369974,3830.0604478939626,3813.4492811434934,3819.7773446674814,220308.0,350956.0,1064463.168
2011-09-02,RB,3816.6133129054874,3822.941376429476,3806.330209679006,3822.150368488977,194100.0,351100.0,935644.104
2011-09-05,RB,3818.986336726983,3827.687424072467,3781.0179555830528,3796.8381143930237,316342.0,353730.0,1522441.182
2011-09-06,RB,3794.465090571528,3796.8381143930237,3783.3909794045485,3792.0920667500322,291110.0,379026.0,1394888.794
2011-09-07,RB,3798.4201302740207,3825.3144002509716,3798.4201302740207,3816.6133129054874,233728.0,335348.0,1126243.67
2011-09-08,RB,3826.8964161319686,3826.8964161319686,3797.6291223335224,3799.2111382145195,173872.0,328512.0,838201.992
2011-09-09,RB,3796.047106452525,3806.330209679006,3787.3460191070412,3789.719042928537,302432.0,372096.0,1450880.17
2011-09-13,RB,3777.06291588056,3795.2560985120267,3770.7348523565715,3783.3909794045485,251742.0,373752.0,1203791.894
2011-09-14,RB,3788.9280349880382,3793.6740826310297,3751.7506617846066,3765.197796773082,365870.0,403682.0,1744844.148
2011-09-15,RB,3768.3618285350763,3772.316868237569,3747.795622082114,3752.5416697251053,318196.0,443436.0,1512365.252
2011-09-16,RB,3758.8697332490933,3764.4067888325835,3734.3484870936386,3743.0495744391224,326688.0,462024.0,1547726.488
2011-09-19,RB,3717.737320343169,3724.856391807656,3649.710637460294,3656.0387009842825,560730.0,576692.0,2608090.118
2011-09-20,RB,3656.0387009842825,3657.6207168652795,3626.7714071858363,3647.3376136387983,458478.0,587802.0,2110699.952
2011-09-21,RB,3640.2185421743116,3678.186923318242,3637.0545104123175,3664.7397883297663,514054.0,555024.0,2377649.518
2011-09-22,RB,3630.726446888329,3641.0095501148103,3603.04116897088,3613.324272197361,479962.0,576086.0,2198734.898
2011-09-23,RB,3543.7155734334888,3598.2951213278884,3523.940374921025,3570.609843410439,787892.0,529596.0,3544185.82
2011-09-26,RB,3559.5357322434597,3576.9379069344277,3453.5406682166545,3478.852922312608,767490.0,551898.0,3414883.79
2011-09-27,RB,3551.6256528384743,3551.6256528384743,3496.255097003576,3518.4033193375353,684634.0,501436.0,3050364.43
2011-09-28,RB,3527.895414623518,3535.014486088005,3470.151834967124,3482.8079620151007,567204.0,510834.0,2510464.608
2011-09-29,RB,3395.797088560261,3439.3025252876805,3387.0960012147766,3399.7521282627536,588950.0,492928.0,2541191.956
2011-09-30,RB,3413.199263251229,3442.466557049675,3393.424064738765,3432.1834538231938,575992.0,490908.0,2486517.818
2011-10-10,RB,3456.7046999786485,3459.077723800144,3407.6622076677386,3414.781279132226,365708.0,506172.0,1586151.706
2011-10-11,RB,3432.9744617636925,3472.5248587886194,3413.990271191727,3418.7363188347185,649940.0,523834.0,2828910.888
2011-10-12,RB,3405.2891838462433,3444.048572930672,3365.738786821316,3440.884541168678,755110.0,512508.0,3256850.24
2011-10-13,RB,3438.5115173471822,3440.884541168678,3402.9161600247476,3415.572287072724,580694.0,539522.0,2508536.526
2011-10-14,RB,3401.3341441437506,3432.9744617636925,3391.842048857768,3412.40825531073,644312.0,546878.0,2778662.846
2011-10-17,RB,3410.826239429733,3421.1093426562143,3300.0851277599363,3304.831175402928,1498592.0,761038.0,6359022.638
2011-10-18,RB,3285.055976890464,3293.7570642359483,3233.6404607580585,3234.431468698557,1387200.0,668088.0,5729753.43
2011-10-19,RB,3258.952714854012,3261.3257386755076,3175.896881101665,3201.2091351976183,1508846.0,687726.0,6148072.726
2011-10-20,RB,3164.0317619941866,3164.0317619941866,3035.888475633422,3102.3331426352997,2327782.0,667820.0,9098777.586
2011-10-21,RB,3100.7511267543027,3149.002611124714,3097.5870949923087,3130.018420552749,1442362.0,639122.0,5694910.122
2011-10-24,RB,3160.867730232192,3255.788683092018,3128.436404671752,3216.2382860670905,1527180.0,590576.0,6149209.426
2011-10-25,RB,3235.2224766390555,3266.071786318499,3175.896881101665,3180.642928744656,2134430.0,637882.0,8662884.544
2011-10-26,RB,3156.121682589201,3198.045103435624,3146.6295873032186,3194.88107167363,1412636.0,579486.0,5675709.992
2011-10-27,RB,3203.582159019114,3218.611309888586,3184.5979684471486,3195.6720796141285,876566.0,555452.0,3547820.074
2011-10-28,RB,3242.3415481035427,3279.5189213069743,3202.0001431381165,3261.3257386755076,1811052.0,582662.0,7430561.542
2011-10-31,RB,3269.235818080493,3289.8020245334556,3219.4023178290845,3261.3257386755076,1214182.0,564216.0,5000513.584
2011-11-01,RB,3266.8627942589974,3268.4448101399944,3205.164174900111,3207.5371987216067,1146696.0,543542.0,4690468.802
2011-11-02,RB,3181.2657619437878,3216.2421971075873,3143.904569837002,3215.447278126592,1021990.0,520006.0,4089552.728
2011-11-03,RB,3195.5743036017057,3221.8066299745556,3170.1368962098513,3184.4454378677697,1123376.0,610550.0,4515735.062
2011-11-04,RB,3211.4726832216147,3282.22047253021,3206.703169335642,3275.861120682246,1263124.0,557462.0,5162053.574
2011-11-07,RB,3271.886525777269,3290.9645813211596,3248.0389563474055,3263.9373359673145,1012902.0,558058.0,4165650.216
2011-11-08,RB,3277.4509586442373,3299.7086901121097,3258.3729031003463,3291.759500302155,990748.0,588526.0,4090755.08
2011-11-09,RB,3299.7086901121097,3322.7613405609777,3286.9899864161825,3307.6578799220642,1116592.0,643116.0,4643672.626
2011-11-10,RB,3259.167822081342,3265.5271739293053,3178.086086019806,3219.4218730315692,1368526.0,671870.0,5558168.816
2011-11-11,RB,3238.49992857546,3302.8883660360916,3235.3202526514783,3298.118852150119,1183642.0,623586.0,4878424.844
2011-11-14,RB,3322.7613405609777,3353.7631808198003,3314.812150751023,3329.9156113899367,1131236.0,634106.0,4741179.444
2011-11-15,RB,3308.45279890306,3322.7613405609777,3298.913771131114,3304.4782039980823,822576.0,663378.0,3425011.382
2011-11-16,RB,3314.0172317700276,3347.4038289718364,3281.4255535492143,3286.195067435187,961878.0,697734.0,4001782.986
2011-11-17,RB,3298.913771131114,3326.735935465955,3283.015391511205,3321.171502598987,830074.0,646612.0,3452695.486
2011-11-18,RB,3274.2712827202554,3312.427393808037,3259.167822081342,3302.093447055096,751194.0,631848.0,3114554.732
2011-11-21,RB,3298.913771131114,3304.4782039980823,3223.3964679365467,3248.0389563474055,1401414.0,788422.0,5737671.03
2011-11-22,RB,3220.216792012565,3252.808470233378,3211.4726832216147,3250.423713290392,909468.0,766244.0,3702755.234
2011-11-23,RB,3250.423713290392,3262.347498005324,3207.4980883166377,3210.6777642406196,884400.0,821198.0,3603007.506
2011-11-24,RB,3195.5743036017057,3242.4745234804373,3175.7013290768195,3237.7050095944646,1285402.0,794762.0,5191058.582
2011-11-25,RB,3226.576143860528,3234.5253336704827,3201.9336554496695,3215.447278126592,803530.0,798492.0,3251892.132
2011-11-28,RB,3239.2948475564554,3260.7576600433326,3219.4218730315692,3246.4491183854147,849788.0,781192.0,3466725.414
2011-11-29,RB,3251.2186322713874,3284.6052294731962,3248.0389563474055,3279.040796606228,1079002.0,704976.0,4441112.93
2011-11-30,RB,3279.8357155872236,3290.1696623401645,3235.3202526514783,3239.2948475564554,995530.0,727588.0,4086239.602
2011-12-01,RB,3356.1479377627866,3376.0209122876727,3303.6832850170867,3317.991826675005,1022786.0,696346.0,4276796.44
2011-12-02,RB,3305.273122979078,3313.2223127890325,3289.374743359169,3309.247717884055,746252.0,677270.0,3099403.542
2011-12-05,RB,3307.6578799220642,3320.3765836179914,3304.4782039980823,3310.0426368650506,554640.0,677940.0,2311168.778
2011-12-06,RB,3306.8629609410686,3308.45279890306,3279.040796606228,3306.8629609410686,659802.0,700240.0,2733571.482
2011-12-07,RB,3317.991826675005,3325.9410164849596,3302.8883660360916,3324.3511785229684,505738.0,675364.0,2109246.888
2011-12-08,RB,3314.812150751023,3321.171502598987,3301.2985280741004,3319.581664636996,544826.0,646684.0,2269915.87
2011-12-09,RB,3299.7086901121097,3322.7613405609777,3298.118852150119,3314.0172317700276,503062.0,658106.0,2095744.064
2011-12-12,RB,3322.7613405609777,3322.7613405609777,3299.7086901121097,3313.2223127890325,573072.0,666992.0,2386832.148
2011-12-13,RB,3299.7086901121097,3306.0680419600735,3285.400148454192,3299.7086901121097,608374.0,679584.0,2522492.518
2011-12-14,RB,3291.759500302155,3308.45279890306,3283.8103104922006,3301.2985280741004,455048.0,686318.0,1888236.194
2011-12-15,RB,3259.167822081342,3289.374743359169,3259.167822081342,3278.2458776252324,686992.0,702476.0,2832944.278
2011-12-16,RB,3283.8103104922006,3330.7105303709322,3281.4255535492143,3329.9156113899367,798444.0,706494.0,3320958.592
2011-12-19,RB,3329.9156113899367,3330.7105303709322,3302.093447055096,3314.812150751023,658816.0,684474.0,2745748.836
2011-12-20,RB,3314.0172317700276,3325.146097503964,3307.6578799220642,3317.991826675005,493206.0,698906.0,2058430.34
2011-12-21,RB,3336.2749632379005,3341.8393961048687,3318.7867456560007,3323.5562595419733,557858.0,694326.0,2335361.616
2011-12-22,RB,3323.5562595419733,3345.01907202885,3313.2223127890325,3343.4292340668594,553946.0,698516.0,2319762.522
2011-12-23,RB,3345.01907202885,3363.3022085917455,3339.4546391618824,3359.3276136867685,730982.0,682206.0,3081757.918
2011-12-26,RB,3358.532694705773,3373.6361553446864,3352.9682618388047,3359.3276136867685,613024.0,655242.0,2593505.534
2011-12-27,RB,3358.532694705773,3372.841236363691,3356.1479377627866,3366.4818845157274,456354.0,655136.0,1932381.868
2011-12-28,RB,3368.8666414587137,3372.841236363691,3352.9682618388047,3367.276803496723,515666.0,630046.0,2181318.634
2011-12-29,RB,3354.558099800796,3364.8920465537367,3337.0698822188956,3339.4546391618824,498938.0,621264.0,2105907.906
2011-12-30,RB,3340.2495581428775,3349.788585914823,3327.5308544469503,3346.6089099908413,658394.0,615478.0,2766183.328
2012-01-04,RB,3366.4818845157274,3367.276803496723,3305.273122979078,3306.0680419600735,750376.0,700316.0,3149038.132
2012-01-05,RB,3301.2985280741004,3333.890206294914,3294.939176226137,3321.171502598987,675912.0,706862.0,2820314.214
2012-01-06,RB,3313.2223127890325,3335.480044256905,3309.247717884055,3335.480044256905,520198.0,663620.0,2175137.76
2012-01-09,RB,3328.325773427946,3333.0952873139186,3306.8629609410686,3326.735935465955,573424.0,680172.0,2395748.424
2012-01-10,RB,3326.735935465955,3352.1733428578095,3318.7867456560007,3350.5835048958184,479106.0,654236.0,2009724.658
2012-01-11,RB,3360.122532667764,3364.8920465537367,3343.4292340668594,3357.7377757247773,419336.0,642846.0,1770253.29
2012-01-12,RB,3356.942856743782,3363.3022085917455,3347.4038289718364,3356.942856743782,327884.0,623656.0,1384178.816
2012-01-13,RB,3362.5072896107504,3366.4818845157274,3348.9936669338276,3361.712370629755,345620.0,615220.0,1459458.542
2012-01-16,RB,3346.6089099908413,3374.431074325682,3340.2495581428775,3370.456479420705,386556.0,566390.0,1635491.812
2012-01-17,RB,3372.841236363691,3430.075402995363,3372.0463173826956,3414.1770233754546,611252.0,524682.0,2616999.334
2012-01-18,RB,3414.9719423564497,3434.8449168813363,3407.817671527491,3418.9465372614272,442328.0,504012.0,1903482.286
2012-01-19,RB,3426.100808090386,3433.255078919345,3416.561780318441,3426.100808090386,219488.0,463212.0,945883.794
2012-01-20,RB,3426.100808090386,3445.1788636342767,3416.561780318441,3436.434754843327,292970.0,435502.0,1264278.52
2012-01-30,RB,3434.8449168813363,3455.5128103872175,3431.6652409573544,3434.0499979003407,243356.0,465236.0,1053931.974
2012-01-31,RB,3434.0499979003407,3438.8195117863133,3384.765021078623,3415.7668613374453,410132.0,507670.0,1760285.89
2012-02-01,RB,3408.6125905084864,3419.7414562424224,3405.4329145845045,3406.2278335655,299214.0,508090.0,1283797.248
2012-02-02,RB,3413.382104394459,3434.0499979003407,3410.9973474514727,3432.4601599383495,349826.0,544700.0,1506215.756
2012-02-03,RB,3432.4601599383495,3443.589025672286,3426.100808090386,3443.589025672286,260168.0,527582.0,1124592.384
2012-02-06,RB,3449.94837752025,3457.1026483492087,3436.434754843327,3441.9991877102952,323560.0,525090.0,1402643.58
2012-02-07,RB,3441.9991877102952,3445.9737826152723,3395.8938868125592,3397.48372477455,629716.0,576332.0,2709055.302
2012-02-08,RB,3405.4329145845045,3451.5382154822405,3400.663400698532,3447.5636205772635,648606.0,560084.0,2794818.646
2012-02-09,RB,3440.409349748304,3447.5636205772635,3410.202428470477,3415.7668613374453,584068.0,536830.0,2520448.028
2012-02-10,RB,3418.1516182804316,3428.4855650333725,3403.8430766225138,3407.022752546495,530728.0,582990.0,2279270.592
2012-02-13,RB,3391.9192919075817,3401.458319679527,3370.456479420705,3387.149778021609,563756.0,611924.0,2400952.98
2012-02-14,RB,3378.405669230659,3390.329453945591,3376.0209122876727,3379.99550719265,348404.0,627824.0,1482512.53
2012-02-15,RB,3380.7904261736458,3383.175183116632,3327.5308544469503,3329.9156113899367,941858.0,744456.0,3973820.1
2012-02-16,RB,3318.7867456560007,3329.1206924089415,3302.8883660360916,3314.0172317700276,810224.0,727332.0,3380039.864
2012-02-17,RB,3325.146097503964,3332.300368332923,3297.3239331691234,3304.4782039980823,669080.0,715732.0,2792573.748
2012-02-20,RB,3330.7105303709322,3332.300368332923,3313.2223127890325,3321.171502598987,482652.0,717338.0,2016267.798
2012-02-21,RB,3322.7613405609777,3360.917451648759,3316.4019887130144,3360.917451648759,785570.0,644934.0,3300818.666
2012-02-22,RB,3362.5072896107504,3384.765021078623,3356.1479377627866,3379.2005882116546,570998.0,575884.0,2420550.186
2012-02-23,RB,3376.8158312686683,3382.3802641356365,3358.532694705773,3368.071722477718,410754.0,548332.0,1741568.292
2012-02-24,RB,3363.3022085917455,3369.6615604397093,3350.5835048958184,3365.686965534732,355322.0,548120.0,1502469.218
2012-02-27,RB,3362.542932871925,3408.6051648290745,3361.7487564588705,3400.6634006985314,382890.0,387674.0,1636116.796
2012-02-28,RB,3403.0459299376944,3412.5760468943463,3388.750754502717,3407.8109884160203,308844.0,407594.0,1321965.94
2012-02-29,RB,3403.8401063507486,3418.9294581987806,3391.13328374188,3410.9876940682375,413644.0,435168.0,1773275.078
2012-03-01,RB,3399.8692242854772,3422.900340264052,3395.898342220206,3399.8692242854772,534014.0,455702.0,2291814.27
2012-03-02,RB,3410.1935176551833,3420.517811024889,3403.8401063507486,3414.1643997204546,456356.0,465446.0,1960411.108
2012-03-05,RB,3410.9876940682375,3422.1061638509977,3376.043931893848,3388.750754502717,669090.0,551168.0,2858562.192
2012-03-06,RB,3390.339107328826,3400.6634006985314,3380.0148139591197,3389.544930915771,536342.0,539444.0,2290780.612
2012-03-07,RB,3365.7196385241423,3382.3973431982827,3359.3662272197075,3377.6322847199567,484642.0,564836.0,2058209.148
2012-03-08,RB,3386.368225263554,3407.8109884160203,3384.7798724374456,3399.8692242854772,563258.0,569716.0,2409868.372
2012-03-09,RB,3407.8109884160203,3434.812986459867,3407.8109884160203,3430.047927981541,612186.0,577316.0,2640466.276
2012-03-12,RB,3439.5780449381923,3445.931456242627,3429.2537515684867,3442.7547505904095,468382.0,576982.0,2027453.59
2012-03-13,RB,3442.7547505904095,3452.2848675470614,3440.372221351247,3447.5198090687354,392306.0,593444.0,1702760.778
2012-03-14,RB,3461.814984503713,3461.814984503713,3425.282869503215,3434.812986459867,676324.0,616210.0,2931219.258
2012-03-15,RB,3431.636280807649,3446.7256326556812,3422.900340264052,3444.3431034165183,528178.0,612814.0,2285821.24
2012-03-16,RB,3453.0790439601155,3456.2557496123327,3429.2537515684867,3442.7547505904095,517400.0,621602.0,2242111.678
2012-03-19,RB,3439.5780449381923,3451.490691134007,3434.018810046812,3449.108161894844,432844.0,636916.0,1876527.79
2012-03-20,RB,3451.490691134007,3457.0499260253873,3436.401339285975,3441.166397764301,452686.0,623888.0,1964519.888
2012-03-21,RB,3435.607162872921,3461.0208080906586,3434.812986459867,3461.0208080906586,588074.0,667340.0,2554402.18
2012-03-22,RB,3461.0208080906586,3468.1683958081476,3451.490691134007,3458.6382788514957,659168.0,674628.0,2871522.964
2012-03-23,RB,3456.2557496123327,3458.6382788514957,3445.1372798295724,3452.2848675470614,422408.0,680868.0,1834908.73
2012-03-26,RB,3454.6673967862243,3463.4033373298216,3450.6965147209526,3457.8441024384415,372336.0,678352.0,1621282.776
2012-03-27,RB,3464.197513742876,3471.3451014603647,3458.6382788514957,3468.1683958081476,407734.0,671392.0,1780086.76
2012-03-28,RB,3466.580042982039,3468.9625722212018,3450.6965147209526,3450.6965147209526,451900.0,674062.0,1967314.534
2012-03-29,RB,3445.1372798295724,3448.3139854817896,3425.282869503215,3430.842104394595,540574.0,672526.0,2337386.768
2012-03-30,RB,3430.047927981541,3441.166397764301,3426.077045916269,3434.018810046812,345926.0,633168.0,1495800.236
2012-04-05,RB,3429.2537515684867,3467.374219395093,3407.8109884160203,3457.8441024384415,605464.0,625232.0,2623911.544
2012-04-06,RB,3459.43245526455,3484.0519240692333,3457.0499260253873,3482.463571243125,549764.0,661546.0,2401617.068
2012-04-09,RB,3477.698512764799,3495.964570265048,3471.3451014603647,3477.698512764799,574556.0,683320.0,2520183.65
2012-04-10,RB,3472.933454286473,3488.8169825475593,3472.933454286473,3481.6693948300704,394568.0,689470.0,1730064.822
2012-04-11,RB,3463.4033373298216,3480.875218417016,3463.4033373298216,3476.1101599386902,523552.0,693124.0,2288911.36
2012-04-12,RB,3476.904336351745,3493.5820410258852,3476.904336351745,3488.022806134505,462932.0,706234.0,2033189.372
2012-04-13,RB,3495.1703938519936,3498.3470995042107,3468.9625722212018,3476.1101599386902,621482.0,724314.0,2724526.662
2012-04-16,RB,3457.0499260253873,3464.197513742876,3436.401339285975,3437.989692112084,594708.0,741412.0,2584831.782
2012-04-17,RB,3442.7547505904095,3449.9023383078984,3429.2537515684867,3432.430457220704,476884.0,797950.0,2065789.0
2012-04-18,RB,3439.5780449381923,3453.0790439601155,3431.636280807649,3448.3139854817896,564466.0,772084.0,2447011.188
2012-04-19,RB,3440.372221351247,3445.931456242627,3418.1352817857264,3426.8712223293237,605156.0,806406.0,2614736.168
2012-04-20,RB,3424.4886930901607,3434.812986459867,3413.3702233074005,3425.282869503215,586164.0,777478.0,2528990.928
2012-04-23,RB,3426.8712223293237,3426.8712223293237,3396.69251863326,3399.8692242854772,665438.0,824890.0,2857140.85
2012-04-24,RB,3397.4866950463143,3407.8109884160203,3382.3973431982827,3391.13328374188,527752.0,837318.0,2255770.32
2012-04-25,RB,3393.515812981043,3395.898342220206,3376.043931893848,3394.309989394097,558496.0,843210.0,2381394.688
2012-04-26,RB,3395.1041658071513,3407.8109884160203,3391.927460154934,3407.016812002966,418862.0,815718.0,1793245.17
2012-04-27,RB,3410.1935176551833,3413.3702233074005,3389.544930915771,3390.339107328826,353310.0,822962.0,1513148.632
2012-05-02,RB,3395.898342220206,3402.25175352464,3371.2788734155224,3371.2788734155224,519396.0,887738.0,2215165.454
2012-05-03,RB,3365.7196385241423,3376.8381083069025,3362.542932871925,3366.5138149371965,533682.0,919550.0,2263718.902
2012-05-04,RB,3364.1312856980335,3380.0148139591197,3361.7487564588705,3380.0148139591197,418102.0,889260.0,1776502.526
2012-05-07,RB,3366.5138149371965,3370.484697002468,3347.453581023893,3352.218639502219,407846.0,898932.0,1723213.808
2012-05-08,RB,3356.1895215674904,3361.7487564588705,3343.4826989586218,3345.8652281977847,371850.0,911356.0,1569500.946
2012-05-09,RB,3337.9234640672416,3342.688522545567,3311.7156424364493,3324.4224650453184,580940.0,899800.0,2431564.974
2012-05-10,RB,3337.129287654187,3337.9234640672416,3319.6574065669924,3327.5991706975356,332824.0,894218.0,1393624.394
2012-05-11,RB,3325.2166414583726,3326.8049942844814,3294.243761349255,3295.832114175363,492612.0,861212.0,2051950.594
2012-05-14,RB,3310.921466023395,3314.0981716756123,3282.3311151534404,3283.9194679795487,745890.0,947592.0,3097475.11
2012-05-15,RB,3278.3602330881686,3278.3602330881686,3220.3853549352043,3248.181529392105,924586.0,925666.0,3778163.016
2012-05-16,RB,3232.298001131019,3254.5349406965397,3216.414472869933,3216.414472869933,607326.0,937712.0,2473017.632
2012-05-17,RB,3218.0028256960413,3251.358235044322,3217.208649282987,3249.7698822182138,638094.0,852884.0,2599131.2
2012-05-18,RB,3239.4455888485077,3243.4164709137794,3218.0028256960413,3235.4747067832363,686552.0,851364.0,2794405.792
2012-05-21,RB,3235.4747067832363,3255.329117109594,3232.298001131019,3248.181529392105,606156.0,837528.0,2476946.072
2012-05-22,RB,3255.329117109594,3265.6534104793,3224.356237000476,3235.4747067832363,809816.0,879042.0,3307995.62
2012-05-23,RB,3216.414472869933,3219.59117852215,3173.5289465650003,3191.7950040652495,1042850.0,931882.0,4193492.57
2012-05-24,RB,3188.6182984130323,3198.9425917827384,3179.0881814563804,3197.3542389566296,655206.0,921992.0,2629833.698
2012-05-25,RB,3200.5309446088468,3210.855237978553,3185.441592760815,3206.090179500227,524750.0,892400.0,2112716.098
2012-05-28,RB,3207.6785323263357,3252.1524114573767,3203.707650261064,3247.387352979051,963548.0,865698.0,3919544.464
2012-05-29,RB,3240.239765261562,3270.4184689576255,3233.8863539571275,3268.0359397184625,1030062.0,833710.0,4215446.254
2012-05-30,RB,3256.123293522648,3263.270881240137,3245.004823739888,3256.123293522648,953146.0,813640.0,3905058.582
2012-05-31,RB,3232.298001131019,3271.21264537068,3229.1212954788016,3258.505822761811,973950.0,807896.0,3990864.454
2012-06-01,RB,3256.123293522648,3268.0359397184625,3245.004823739888,3252.1524114573767,944006.0,830054.0,3868787.236
2012-06-04,RB,3230.7096483049104,3236.2688831962905,3192.5891804783037,3202.9134738480097,1231588.0,860760.0,4976331.07
2012-06-05,RB,3224.356237000476,3258.505822761811,3214.826120043824,3243.4164709137794,972224.0,733542.0,3961425.502
2012-06-06,RB,3244.2106473268336,3266.447586892354,3240.239765261562,3252.946587870431,885018.0,724412.0,3625916.218
2012-06-07,RB,3264.8592340662453,3279.9485859142774,3252.946587870431,3257.711646348757,778964.0,706388.0,3204702.388
2012-06-08,RB,3260.09417558792,3279.1544095012227,3251.358235044322,3262.4767048270824,1191296.0,739728.0,4898877.62
2012-06-11,RB,3275.9777038490056,3289.478702870929,3267.2417633054083,3274.3893510228972,741206.0,725218.0,3059572.152
2012-06-12,RB,3258.505822761811,3264.065057653191,3241.0339416746165,3256.123293522648,712798.0,720776.0,2917457.224
2012-06-13,RB,3261.682528414028,3267.2417633054083,3252.946587870431,3257.711646348757,533996.0,702018.0,2191628.3
2012-06-14,RB,3253.740764283485,3270.4184689576255,3248.181529392105,3264.065057653191,481418.0,671926.0,1977170.246
2012-06-15,RB,3271.21264537068,3277.5660566751144,3265.6534104793,3273.5951746098426,409160.0,642464.0,1685614.06
2012-06-18,RB,3281.5369387403857,3287.8903500448205,3274.3893510228972,3279.1544095012227,364904.0,666680.0,1507218.75
2012-06-19,RB,3275.9777038490056,3281.5369387403857,3272.0068217837343,3276.77188026206,256138.0,635290.0,1056941.03
2012-06-20,RB,3279.9485859142774,3296.6262905884178,3279.1544095012227,3290.272879283983,483222.0,636454.0,2002220.57
2012-06-21,RB,3278.3602330881686,3285.5078208056575,3268.0359397184625,3270.4184689576255,379938.0,585392.0,1568601.664
2012-06-25,RB,3257.711646348757,3271.21264537068,3252.1524114573767,3261.682528414028,463042.0,604280.0,1901932.224
2012-06-26,RB,3265.6534104793,3268.0359397184625,3235.4747067832363,3237.0630596093447,617964.0,713346.0,2526034.49
2012-06-27,RB,3240.239765261562,3241.0339416746165,3224.356237000476,3226.738766239639,484836.0,768006.0,1971981.358
2012-06-28,RB,3229.915471891856,3245.004823739888,3229.915471891856,3244.2106473268336,379936.0,713198.0,1548550.576
2012-06-29,RB,3238.6514124354535,3243.4164709137794,3208.47270873939,3230.7096483049104,843166.0,676846.0,3427860.844
2012-07-02,RB,3256.123293522648,3256.123293522648,3198.9425917827384,3211.649414391607,854094.0,751256.0,3460920.652
2012-07-03,RB,3209.266885152444,3244.2106473268336,3201.325121021901,3238.6514124354535,653576.0,658896.0,2659032.666
2012-07-04,RB,3241.8281180876706,3255.329117109594,3225.9445898265844,3247.387352979051,640286.0,651698.0,2612862.422
2012-07-05,RB,3243.4164709137794,3255.329117109594,3237.0630596093447,3251.358235044322,450050.0,642628.0,1839871.934
2012-07-06,RB,3252.1524114573767,3255.329117109594,3237.8572360223993,3247.387352979051,283642.0,627244.0,1159474.872
2012-07-09,RB,3232.298001131019,3233.0921775440734,3210.0610615654987,3216.414472869933,425282.0,623452.0,1724360.026
2012-07-10,RB,3234.7399928173522,3235.5452554493704,3171.1242448879098,3172.734770151946,842736.0,604116.0,3348381.31
2012-07-11,RB,3163.876881199745,3179.9821338401102,3145.355840663325,3163.071618567727,884786.0,680042.0,3471814.174
2012-07-12,RB,3164.6821438317634,3171.929507519928,3137.303214343143,3155.8242548795624,736684.0,713406.0,2885590.822
2012-07-13,RB,3156.629517511581,3175.1505580480007,3142.1347901352524,3173.5400327839643,630962.0,675720.0,2476594.272
2012-07-16,RB,3171.929507519928,3173.5400327839643,3126.029537494887,3131.6663759190146,986768.0,825206.0,3854817.85
2012-07-17,RB,3128.445325390942,3130.8611132869964,3097.0400827422295,3109.1190222225036,752682.0,837088.0,2907428.42
2012-07-18,RB,3101.871658534339,3119.587436438741,3094.624294846175,3111.534810118558,835022.0,822178.0,3226372.192
2012-07-19,RB,3108.3137595904855,3115.5611232786496,3075.2979916777367,3080.1295674698463,968184.0,886826.0,3714593.506
2012-07-20,RB,3077.7137795737913,3079.324304837828,3017.319082172422,3019.7348700684765,1159334.0,991670.0,4384845.706
2012-07-23,RB,2979.4717384675637,2996.382253739947,2940.819132130687,2974.640162675454,1227760.0,899612.0,4537536.716
2012-07-24,RB,2975.4454253074723,3003.6296174281115,2961.755960563162,2986.719102155728,1260600.0,967980.0,4663793.128
2012-07-25,RB,2967.3927989872896,3009.2664558522392,2965.782273723253,2981.8875263636182,1405498.0,933194.0,5218753.378
2012-07-26,RB,2989.940152683801,3003.6296174281115,2977.0559505715087,2994.7717284759105,989854.0,925746.0,3676887.518
2012-07-27,RB,3000.4085669000383,3034.229597444805,2994.7717284759105,3029.3980216526957,1037448.0,925732.0,3884017.006
2012-07-30,RB,3035.0348600768234,3040.671698500951,3006.045405324166,3025.3717084926043,1012648.0,944776.0,3804632.706
2012-07-31,RB,3030.203284284714,3045.5032742930607,3027.7874963886593,3037.4506479728784,821244.0,916736.0,3097322.816
2012-08-01,RB,3031.8138095487507,3031.8138095487507,2977.861213203527,2981.8875263636182,1678160.0,1031552.0,6262198.33
2012-08-02,RB,2976.2506879394905,2977.861213203527,2949.677021082888,2955.313859507016,1234526.0,1070120.0,4540195.756
