ts_code,symbol,exchange,name,fut_code,multiplier,trade_unit,per_unit,quote_unit,quote_unit_desc,d_mode_desc,list_date,delist_date,d_month,last_ddate
CU9807.SHF,CU9807,SHFE,沪铜9807,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,1997-11-20,1998-07-15,199807,1998-07-22
AU0807.SHF,AU0807,SHFE,沪金0807,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2008-01-09,2008-07-15,200807,2008-07-22
FU1807.SHF,FU1807,SHFE,燃油1807,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-07-03,2018-06-26,201807,2018-07-03
CU0902.SHF,CU0902,SHFE,沪铜0902,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2008-02-18,2009-02-16,200902,2009-02-23
RU9801.SHF,RU9801,SHFE,橡胶9801,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,1997-11-04,1998-01-15,199801,1998-01-22
RU9802.SHF,RU9802,SHFE,橡胶9802,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,1997-11-05,1998-02-16,199802,1998-02-20
BU1802.SHF,BU1802,SHFE,沥青1802,BU,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2017-08-16,2018-02-09,201802,2018-02-23
AG1808.SHF,AG1808,SHFE,沪银1808,AG,,千克,15.0,人民币元/千克,1人民币元/千克,实物交割,2017-08-16,2018-08-15,201808,2018-08-22
AL1808.SHF,AL1808,SHFE,沪铝1808,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2017-08-16,2018-08-15,201808,2018-08-22
PB1808.SHF,PB1808,SHFE,沪铅1808,PB,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2017-08-16,2018-08-15,201808,2018-08-22
CU1808.SHF,CU1808,SHFE,沪铜1808,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2017-08-16,2018-08-15,201808,2018-08-22
ZN1808.SHF,ZN1808,SHFE,沪锌1808,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2017-08-16,2018-08-15,201808,2018-08-22
SN1808.SHF,SN1808,SHFE,沪锡1808,SN,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2017-08-16,2018-08-15,201808,2018-08-22
RU1808.SHF,RU1808,SHFE,橡胶1808,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2017-08-16,2018-08-15,201808,2018-08-22
RB1808.SHF,RB1808,SHFE,螺纹钢1808,RB,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-08-16,2018-08-15,201808,2018-08-22
NI1808.SHF,NI1808,SHFE,沪镍1808,NI,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2017-08-16,2018-08-15,201808,2018-08-22
HC1808.SHF,HC1808,SHFE,热轧卷板1808,HC,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-08-16,2018-08-15,201808,2018-08-22
AU1711.SHF,AU1711,SHFE,沪金1711,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2017-08-16,2017-11-15,201711,2017-11-22
WR1808.SHF,WR1808,SHFE,线材1808,WR,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-08-16,2018-08-15,201808,2018-08-22
CU0011.SHF,CU0011,SHFE,沪铜0011,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2000-04-20,2000-11-15,200011,2000-11-22
FU0807.SHF,FU0807,SHFE,燃油0807,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2007-07-02,2008-06-30,200807,2008-07-07
ZN0909.SHF,ZN0909,SHFE,沪锌0909,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2008-09-17,2009-09-15,200909,2009-09-22
AU0907.SHF,AU0907,SHFE,沪金0907,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2008-07-16,2009-07-15,200907,2009-07-22
FU1810.SHF,FU1810,SHFE,燃油1810,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-10-09,2018-06-26,201810,2018-07-03
FU0904.SHF,FU0904,SHFE,燃油0904,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2008-04-01,2009-03-31,200904,2009-04-08
CU0303.SHF,CU0303,SHFE,沪铜0303,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2002-05-23,2003-03-17,200303,2003-03-24
FU1811.SHF,FU1811,SHFE,燃油1811,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-11-01,2018-06-26,201811,2018-07-03
RU0109.SHF,RU0109,SHFE,橡胶0109,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2000-11-24,2001-09-17,200109,2001-09-24
AL0007.SHF,AL0007,SHFE,沪铝0007,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2000-01-20,2000-07-17,200007,2000-07-24
CU0605.SHF,CU0605,SHFE,沪铜0605,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2005-05-17,2006-05-15,200605,2006-05-22
AL0002.SHF,AL0002,SHFE,沪铝0002,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,1999-08-31,2000-02-15,200002,2000-02-22
FU1812.SHF,FU1812,SHFE,燃油1812,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2017-12-01,2018-06-26,201812,2018-07-03
RU0805.SHF,RU0805,SHFE,橡胶0805,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2007-05-16,2008-05-15,200805,2008-05-22
AL0410.SHF,AL0410,SHFE,沪铝0410,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2003-10-16,2004-10-15,200410,2004-10-22
CU0508.SHF,CU0508,SHFE,沪铜0508,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2004-08-17,2005-08-15,200508,2005-08-22
FU1901.SHF,FU1901,SHFE,燃油1901,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2018-01-02,2018-12-28,201901,2019-01-08
CU0801.SHF,CU0801,SHFE,沪铜0801,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2007-01-16,2008-01-15,200801,2008-01-22
CU0503.SHF,CU0503,SHFE,沪铜0503,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2004-03-16,2005-03-15,200503,2005-03-22
RU0906.SHF,RU0906,SHFE,橡胶0906,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2008-06-17,2009-06-15,200906,2009-06-22
CU0809.SHF,CU0809,SHFE,沪铜0809,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2007-09-18,2008-09-16,200809,2008-09-23
CU0412.SHF,CU0412,SHFE,沪铜0412,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2003-12-16,2004-12-15,200412,2004-12-22
CU0602.SHF,CU0602,SHFE,沪铜0602,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2005-02-16,2006-02-15,200602,2006-02-22
FU0708.SHF,FU0708,SHFE,燃油0708,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2006-08-01,2007-07-31,200708,2007-08-07
AL0612.SHF,AL0612,SHFE,沪铝0612,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2005-12-16,2006-12-15,200612,2006-12-22
AL1903.SHF,AL1903,SHFE,沪铝1903,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2018-03-16,2019-03-15,201903,2019-03-22
CU1903.SHF,CU1903,SHFE,沪铜1903,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2018-03-16,2019-03-15,201903,2019-03-22
ZN1903.SHF,ZN1903,SHFE,沪锌1903,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2018-03-16,2019-03-15,201903,2019-03-22
PB1903.SHF,PB1903,SHFE,沪铅1903,PB,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2018-03-16,2019-03-15,201903,2019-03-22
NI1903.SHF,NI1903,SHFE,沪镍1903,NI,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2018-03-16,2019-03-15,201903,2019-03-22
SN1903.SHF,SN1903,SHFE,沪锡1903,SN,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2018-03-16,2019-03-15,201903,2019-03-22
RU1903.SHF,RU1903,SHFE,橡胶1903,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2018-03-16,2019-03-15,201903,2019-03-22
BU2003.SHF,BU2003,SHFE,沥青2003,BU,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2018-03-16,2020-03-16,202003,2020-03-23
AU1904.SHF,AU1904,SHFE,沪金1904,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2018-03-16,2019-04-15,201904,2019-04-22
AG1903.SHF,AG1903,SHFE,沪银1903,AG,,千克,15.0,人民币元/千克,1人民币元/千克,实物交割,2018-03-16,2019-03-15,201903,2019-03-22
RB1903.SHF,RB1903,SHFE,螺纹钢1903,RB,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2018-03-16,2019-03-15,201903,2019-03-22
WR1903.SHF,WR1903,SHFE,线材1903,WR,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2018-03-16,2019-03-15,201903,2019-03-22
HC1903.SHF,HC1903,SHFE,热轧卷板1903,HC,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2018-03-16,2019-03-15,201903,2019-03-22
AL0505.SHF,AL0505,SHFE,沪铝0505,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2004-05-18,2005-05-16,200505,2005-05-23
AU0806.SHF,AU0806,SHFE,沪金0806,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2008-01-09,2008-06-16,200806,2008-06-23
AL1005.SHF,AL1005,SHFE,沪铝1005,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2009-05-18,2010-05-17,201005,2010-05-24
RB1005.SHF,RB1005,SHFE,螺纹钢1005,RB,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2009-05-18,2010-05-17,201005,2010-05-24
WR1005.SHF,WR1005,SHFE,线材1005,WR,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2009-05-18,2010-05-17,201005,2010-05-24
CU0310.SHF,CU0310,SHFE,沪铜0310,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2002-11-11,2003-10-15,200310,2003-10-22
AL1006.SHF,AL1006,SHFE,沪铝1006,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2009-06-16,2010-06-17,201006,2010-06-24
RU1006.SHF,RU1006,SHFE,橡胶1006,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2009-06-16,2010-06-17,201006,2010-06-24
WR1006.SHF,WR1006,SHFE,线材1006,WR,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2009-06-16,2010-06-17,201006,2010-06-24
ZN1006.SHF,ZN1006,SHFE,沪锌1006,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2009-06-16,2010-06-17,201006,2010-06-24
AL9706.SHF,AL9706,SHFE,沪铝9706,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,1997-02-17,1997-06-16,199706,1997-06-23
PB1906.SHF,PB1906,SHFE,沪铅1906,PB,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2018-06-19,2019-06-17,201906,2019-06-24
AL1906.SHF,AL1906,SHFE,沪铝1906,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2018-06-19,2019-06-17,201906,2019-06-24
CU1906.SHF,CU1906,SHFE,沪铜1906,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2018-06-19,2019-06-17,201906,2019-06-24
AG1906.SHF,AG1906,SHFE,沪银1906,AG,,千克,15.0,人民币元/千克,1人民币元/千克,实物交割,2018-06-19,2019-06-17,201906,2019-06-24
NI1906.SHF,NI1906,SHFE,沪镍1906,NI,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2018-06-19,2019-06-17,201906,2019-06-24
SN1906.SHF,SN1906,SHFE,沪锡1906,SN,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2018-06-19,2019-06-17,201906,2019-06-24
WR1906.SHF,WR1906,SHFE,线材1906,WR,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2018-06-19,2019-06-17,201906,2019-06-24
RB1906.SHF,RB1906,SHFE,螺纹钢1906,RB,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2018-06-19,2019-06-17,201906,2019-06-24
HC1906.SHF,HC1906,SHFE,热轧卷板1906,HC,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2018-06-19,2019-06-17,201906,2019-06-24
ZN1906.SHF,ZN1906,SHFE,沪锌1906,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2018-06-19,2019-06-17,201906,2019-06-24
RU1906.SHF,RU1906,SHFE,橡胶1906,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2018-06-19,2019-06-17,201906,2019-06-24
BU2006.SHF,BU2006,SHFE,沥青2006,BU,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2018-06-19,2020-06-15,202006,2020-06-22
AU1809.SHF,AU1809,SHFE,沪金1809,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2018-06-19,2018-09-17,201809,2018-09-25
AL1007.SHF,AL1007,SHFE,沪铝1007,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2009-07-16,2010-07-15,201007,2010-07-22
RU1007.SHF,RU1007,SHFE,橡胶1007,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2009-07-16,2010-07-15,201007,2010-07-22
WR1007.SHF,WR1007,SHFE,线材1007,WR,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2009-07-16,2010-07-15,201007,2010-07-22
AL0702.SHF,AL0702,SHFE,沪铝0702,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2006-02-16,2007-02-12,200702,2007-02-26
FU0608.SHF,FU0608,SHFE,燃油0608,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2005-08-01,2006-07-31,200608,2006-08-07
FU1902.SHF,FU1902,SHFE,燃油1902,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2018-07-16,2019-01-25,201902,2019-02-01
FU1907.SHF,FU1907,SHFE,燃油1907,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2018-07-16,2019-06-28,201907,2019-07-05
CU0111.SHF,CU0111,SHFE,沪铜0111,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2001-04-24,2001-11-15,200111,2001-11-22
AL1008.SHF,AL1008,SHFE,沪铝1008,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2009-08-18,2010-08-16,201008,2010-08-23
AU1008.SHF,AU1008,SHFE,沪金1008,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2009-08-18,2010-08-16,201008,2010-08-23
RU1008.SHF,RU1008,SHFE,橡胶1008,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2009-08-18,2010-08-16,201008,2010-08-23
AL0106.SHF,AL0106,SHFE,沪铝0106,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2000-10-23,2001-06-15,200106,2001-06-22
AL0508.SHF,AL0508,SHFE,沪铝0508,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2004-08-17,2005-08-15,200508,2005-08-22
RU0305.SHF,RU0305,SHFE,橡胶0305,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2002-07-12,2003-05-15,200305,2003-05-22
FU1009.SHF,FU1009,SHFE,燃油1009,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2009-09-01,2010-08-31,201009,2010-09-07
CU0210.SHF,CU0210,SHFE,沪铜0210,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2002-02-01,2002-10-15,200210,2002-10-22
CU0207.SHF,CU0207,SHFE,沪铜0207,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2001-10-09,2002-07-15,200207,2002-07-22
FU1010.SHF,FU1010,SHFE,燃油1010,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2009-10-09,2010-09-30,201010,2010-10-14
FU1909.SHF,FU1909,SHFE,燃油1909,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2018-09-03,2019-08-30,201909,2019-09-06
CU1010.SHF,CU1010,SHFE,沪铜1010,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2009-10-16,2010-10-15,201010,2010-10-22
RU1010.SHF,RU1010,SHFE,橡胶1010,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2009-10-16,2010-10-15,201010,2010-10-22
CU0002.SHF,CU0002,SHFE,沪铜0002,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,1999-07-01,2000-02-15,200002,2000-02-22
FU1103.SHF,FU1103,SHFE,燃油1103,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2010-03-01,2011-02-28,201103,2011-03-07
AL0708.SHF,AL0708,SHFE,沪铝0708,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2006-08-16,2007-08-15,200708,2007-08-22
FU1001.SHF,FU1001,SHFE,燃油1001,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2009-01-05,2009-12-31,201001,2010-01-08
FU1011.SHF,FU1011,SHFE,燃油1011,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2009-11-02,2010-10-29,201011,2010-11-05
RU9508.SHF,RU9508,SHFE,橡胶9508,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,1995-06-22,1995-08-15,199508,1995-08-22
FU1910.SHF,FU1910,SHFE,燃油1910,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2018-10-08,2019-09-23,201910,2019-09-30
CU1011.SHF,CU1011,SHFE,沪铜1011,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2009-11-17,2010-11-15,201011,2010-11-22
RB1011.SHF,RB1011,SHFE,螺纹钢1011,RB,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2009-11-17,2010-11-15,201011,2010-11-22
ZN1011.SHF,ZN1011,SHFE,沪锌1011,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2009-11-17,2010-11-15,201011,2010-11-22
AL1011.SHF,AL1011,SHFE,沪铝1011,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2009-11-17,2010-11-15,201011,2010-11-22
AU0811.SHF,AU0811,SHFE,沪金0811,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2008-01-09,2008-11-17,200811,2008-11-24
FU1012.SHF,FU1012,SHFE,燃油1012,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2009-12-01,2010-11-30,201012,2010-12-07
AL9603.SHF,AL9603,SHFE,沪铝9603,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,1995-11-29,1996-03-15,199603,1996-03-22
CU1911.SHF,CU1911,SHFE,沪铜1911,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2018-11-16,2019-11-15,201911,2019-11-22
AL1911.SHF,AL1911,SHFE,沪铝1911,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2018-11-16,2019-11-15,201911,2019-11-22
ZN1911.SHF,ZN1911,SHFE,沪锌1911,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2018-11-16,2019-11-15,201911,2019-11-22
PB1911.SHF,PB1911,SHFE,沪铅1911,PB,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2018-11-16,2019-11-15,201911,2019-11-22
NI1911.SHF,NI1911,SHFE,沪镍1911,NI,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2018-11-16,2019-11-15,201911,2019-11-22
SN1911.SHF,SN1911,SHFE,沪锡1911,SN,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2018-11-16,2019-11-15,201911,2019-11-22
AU1912.SHF,AU1912,SHFE,沪金1912,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2018-11-16,2019-12-16,201912,2019-12-23
AG1911.SHF,AG1911,SHFE,沪银1911,AG,,千克,15.0,人民币元/千克,1人民币元/千克,实物交割,2018-11-16,2019-11-15,201911,2019-11-22
RB1911.SHF,RB1911,SHFE,螺纹钢1911,RB,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2018-11-16,2019-11-15,201911,2019-11-22
WR1911.SHF,WR1911,SHFE,线材1911,WR,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2018-11-16,2019-11-15,201911,2019-11-22
HC1911.SHF,HC1911,SHFE,热轧卷板1911,HC,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2018-11-16,2019-11-15,201911,2019-11-22
BU1905.SHF,BU1905,SHFE,沥青1905,BU,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2018-11-16,2019-05-15,201905,2019-05-22
RU1911.SHF,RU1911,SHFE,橡胶1911,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2018-11-16,2019-11-15,201911,2019-11-22
RB1012.SHF,RB1012,SHFE,螺纹钢1012,RB,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2009-12-16,2010-12-15,201012,2010-12-22
FU1912.SHF,FU1912,SHFE,燃油1912,FU,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2018-12-03,2019-11-29,201912,2019-12-06
RU0506.SHF,RU0506,SHFE,橡胶0506,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2004-06-16,2005-06-15,200506,2005-06-22
RU0101.SHF,RU0101,SHFE,橡胶0101,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2000-05-26,2001-01-15,200101,2001-02-05
AL1912.SHF,AL1912,SHFE,沪铝1912,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2018-12-18,2019-12-16,201912,2019-12-23
CU1912.SHF,CU1912,SHFE,沪铜1912,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2018-12-18,2019-12-16,201912,2019-12-23
ZN1912.SHF,ZN1912,SHFE,沪锌1912,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2018-12-18,2019-12-16,201912,2019-12-23
PB1912.SHF,PB1912,SHFE,沪铅1912,PB,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2018-12-18,2019-12-16,201912,2019-12-23
NI1912.SHF,NI1912,SHFE,沪镍1912,NI,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2018-12-18,2019-12-16,201912,2019-12-23
SN1912.SHF,SN1912,SHFE,沪锡1912,SN,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2018-12-18,2019-12-16,201912,2019-12-23
BU2012.SHF,BU2012,SHFE,沥青2012,BU,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2018-12-18,2020-12-15,202012,2020-12-22
AU1903.SHF,AU1903,SHFE,沪金1903,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2018-12-18,2019-03-15,201903,2019-03-22
AG1912.SHF,AG1912,SHFE,沪银1912,AG,,千克,15.0,人民币元/千克,1人民币元/千克,实物交割,2018-12-18,2019-12-16,201912,2019-12-23
RB1912.SHF,RB1912,SHFE,螺纹钢1912,RB,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2018-12-18,2019-12-16,201912,2019-12-23
WR1912.SHF,WR1912,SHFE,线材1912,WR,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2018-12-18,2019-12-16,201912,2019-12-23
HC1912.SHF,HC1912,SHFE,热轧卷板1912,HC,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2018-12-18,2019-12-16,201912,2019-12-23
SP1912.SHF,SP1912,SHFE,纸浆1912,SP,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2018-12-18,2019-12-16,201912,2019-12-23
AL1101.SHF,AL1101,SHFE,沪铝1101,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2010-01-18,2011-01-17,201101,2011-01-24
CU9602.SHF,CU9602,SHFE,沪铜9602,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,1995-07-05,1996-02-15,199602,1996-03-07
AL0704.SHF,AL0704,SHFE,沪铝0704,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2006-04-18,2007-04-16,200704,2007-04-23
RU0704.SHF,RU0704,SHFE,橡胶0704,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2006-04-18,2007-04-16,200704,2007-04-23
AL9807.SHF,AL9807,SHFE,沪铝9807,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,1998-03-02,1998-07-15,199807,1998-07-22
AU0910.SHF,AU0910,SHFE,沪金0910,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2008-10-16,2009-10-15,200910,2009-10-22
ZN1102.SHF,ZN1102,SHFE,沪锌1102,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2010-02-22,2011-02-15,201102,2011-02-22
RU2001.SHF,RU2001,SHFE,橡胶2001,RU,,吨,10.0,人民币元/吨,5人民币元/吨,实物交割,2019-01-16,2020-01-15,202001,2020-01-22
AG2001.SHF,AG2001,SHFE,沪银2001,AG,,千克,15.0,人民币元/千克,1人民币元/千克,实物交割,2019-01-16,2020-01-15,202001,2020-01-22
SN2001.SHF,SN2001,SHFE,沪锡2001,SN,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2019-01-16,2020-01-15,202001,2020-01-22
NI2001.SHF,NI2001,SHFE,沪镍2001,NI,,吨,1.0,人民币元/吨,10人民币元/吨,实物交割,2019-01-16,2020-01-15,202001,2020-01-22
PB2001.SHF,PB2001,SHFE,沪铅2001,PB,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2019-01-16,2020-01-15,202001,2020-01-22
ZN2001.SHF,ZN2001,SHFE,沪锌2001,ZN,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2019-01-16,2020-01-15,202001,2020-01-22
AL2001.SHF,AL2001,SHFE,沪铝2001,AL,,吨,5.0,人民币元/吨,5人民币元/吨,实物交割,2019-01-16,2020-01-15,202001,2020-01-22
CU2001.SHF,CU2001,SHFE,沪铜2001,CU,,吨,5.0,人民币元/吨,10人民币元/吨,实物交割,2019-01-16,2020-01-15,202001,2020-01-22
HC2001.SHF,HC2001,SHFE,热轧卷板2001,HC,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2019-01-16,2020-01-15,202001,2020-01-22
RB2001.SHF,RB2001,SHFE,螺纹钢2001,RB,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2019-01-16,2020-01-15,202001,2020-01-22
BU1907.SHF,BU1907,SHFE,沥青1907,BU,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2019-01-16,2019-07-15,201907,2019-07-22
SP2001.SHF,SP2001,SHFE,纸浆2001,SP,,吨,10.0,人民币元/吨,2人民币元/吨,实物交割,2019-01-16,2020-01-15,202001,2020-01-22
AU2002.SHF,AU2002,SHFE,沪金2002,AU,,克,1000.0,人民币元/克,0.05人民币元/克,实物交割,2019-01-16,2020-02-17,202002,2020-02-24
WR2001.SHF,WR2001,SHFE,线材2001,WR,,吨,10.0,人民币元/吨,1人民币元/吨,实物交割,2019-01-16,2020-01-15,202001,2020-01-22
